no fromNode toNode weight
"25564" "MMT00018071" "MMT00041355" 0.0472064303265363
"25565" "MMT00018071" "MMT00043939" 0.135374275506787
"25566" "MMT00018071" "MMT00043964" 0.0916455271118003
"25567" "MMT00018071" "MMT00044287" 0.107150589274427
"25568" "MMT00018071" "MMT00045751" 0.0226308522848756
"25569" "MMT00018071" "MMT00046778" 0.0772561454564485
"25570" "MMT00018071" "MMT00047197" 0.115574466992219
"25571" "MMT00018071" "MMT00049556" 0.0204590159630297
"25572" "MMT00018071" "MMT00050363" 0.0371036499650816
"25573" "MMT00018071" "MMT00050552" 0.0532491971680003
"25574" "MMT00018071" "MMT00051278" 0.0274667365450966
"25575" "MMT00018071" "MMT00052337" 0.0301935130640999
"25576" "MMT00018071" "MMT00052695" 0.0282675139590736
"25577" "MMT00018071" "MMT00052859" 0.0793621373568022
"25578" "MMT00018071" "MMT00053218" 0.0722464024542359
"25579" "MMT00018071" "MMT00053545" 0.0523564449606883
"25580" "MMT00018071" "MMT00054261" 0.0287133274276127
"25581" "MMT00018071" "MMT00054422" 0.0386839908633494
"25582" "MMT00018071" "MMT00054464" 0.0513136877293344
"25583" "MMT00018071" "MMT00054735" 0.0203082560041485
"25584" "MMT00018071" "MMT00055005" 0.0569837415471219
"25585" "MMT00018071" "MMT00055391" 0.0221883947379744
"25586" "MMT00018071" "MMT00055441" 0.0336108515980965
"25587" "MMT00018071" "MMT00056362" 0.0200527715468308
"25588" "MMT00018071" "MMT00056584" 0.0261975102845292
"25589" "MMT00018071" "MMT00056798" 0.0312054701035228
"25590" "MMT00018071" "MMT00056866" 0.0255187071467593
"25591" "MMT00018071" "MMT00057508" 0.0317733888575155
"25592" "MMT00018071" "MMT00058158" 0.0552611676669245
"25593" "MMT00018071" "MMT00059202" 0.033414426193845
"25594" "MMT00018071" "MMT00059241" 0.119259736609383
"25595" "MMT00018071" "MMT00059258" 0.0459311850523135
"25596" "MMT00018071" "MMT00060423" 0.0267698456178535
"25597" "MMT00018071" "MMT00060559" 0.0203992845620378
"25598" "MMT00018071" "MMT00060760" 0.205581366215328
"25599" "MMT00018071" "MMT00061484" 0.118968908562974
"25600" "MMT00018071" "MMT00061509" 0.060733845423848
"25601" "MMT00018071" "MMT00061586" 0.035242667037859
"25602" "MMT00018071" "MMT00061735" 0.0343551829422406
"25603" "MMT00018071" "MMT00061815" 0.0249774594521622
"25604" "MMT00018071" "MMT00061857" 0.0260586352305148
"25605" "MMT00018071" "MMT00061892" 0.0309139755961997
"25606" "MMT00018071" "MMT00062787" 0.0302240055405364
"25607" "MMT00018071" "MMT00063198" 0.0241338847108924
"25608" "MMT00018071" "MMT00063623" 0.0791983384179391
"25609" "MMT00018071" "MMT00064235" 0.0353533800469214
"25610" "MMT00018071" "MMT00064433" 0.0389447838634718
"25611" "MMT00018071" "MMT00064617" 0.0320973777997526
"25612" "MMT00018071" "MMT00064719" 0.0317062898091753
"25613" "MMT00018071" "MMT00064897" 0.0339306295884457
"25614" "MMT00018071" "MMT00065115" 0.0289044127614133
"25615" "MMT00018071" "MMT00065116" 0.0311864825944232
"25616" "MMT00018071" "MMT00066884" 0.0336696883610122
"25617" "MMT00018071" "MMT00067079" 0.0396482694366156
"25618" "MMT00018071" "MMT00067156" 0.187092797744138
"25619" "MMT00018071" "MMT00067525" 0.121367640888256
"25620" "MMT00018071" "MMT00067823" 0.032160213505143
"25621" "MMT00018071" "MMT00068357" 0.0248030745044337
"25622" "MMT00018071" "MMT00068509" 0.179020390197034
"25623" "MMT00018071" "MMT00068530" 0.0326062133705717
"25624" "MMT00018071" "MMT00069165" 0.0253788371033217
"25625" "MMT00018071" "MMT00070201" 0.119661031608065
"25626" "MMT00018071" "MMT00070277" 0.067476484357035
"25627" "MMT00018071" "MMT00070429" 0.0534225014660759
"25628" "MMT00018071" "MMT00070618" 0.0402508820752025
"25629" "MMT00018071" "MMT00071242" 0.0496787014803071
"25630" "MMT00018071" "MMT00071411" 0.0510319257408924
"25631" "MMT00018071" "MMT00071664" 0.0461012364988151
"25632" "MMT00018071" "MMT00071856" 0.0428908295311693
"25633" "MMT00018071" "MMT00071976" 0.19943235881107
"25634" "MMT00018071" "MMT00072042" 0.0337259822187922
"25635" "MMT00018071" "MMT00072237" 0.0336712062337303
"25636" "MMT00018071" "MMT00072657" 0.0303946592219533
"25637" "MMT00018071" "MMT00073211" 0.0699791629412995
"25638" "MMT00018071" "MMT00073344" 0.0254420419795338
"25639" "MMT00018071" "MMT00074488" 0.0757767891474326
"25640" "MMT00018071" "MMT00074499" 0.0885316109887763
"25641" "MMT00018071" "MMT00074886" 0.0651883093982698
"25642" "MMT00018071" "MMT00075171" 0.0270663697662059
"25643" "MMT00018071" "MMT00075402" 0.0299477252449615
"25644" "MMT00018071" "MMT00075556" 0.0822624234151193
"25645" "MMT00018071" "MMT00075754" 0.0431806655599716
"25646" "MMT00018071" "MMT00076233" 0.102787611533586
"25647" "MMT00018071" "MMT00076371" 0.0494918442687857
"25648" "MMT00018071" "MMT00076621" 0.0206050462019538
"25649" "MMT00018071" "MMT00076864" 0.0582966466832572
"25650" "MMT00018071" "MMT00077152" 0.0303953802983942
"25651" "MMT00018071" "MMT00077244" 0.0538510187661417
"25652" "MMT00018071" "MMT00077345" 0.0311816610817766
"25653" "MMT00018071" "MMT00078698" 0.0278148207280584
"25654" "MMT00018071" "MMT00078732" 0.0203149750386204
"25655" "MMT00018071" "MMT00078851" 0.0266822032664025
"25656" "MMT00018071" "MMT00079074" 0.0583179654461496
"25657" "MMT00018071" "MMT00080695" 0.128289895365852
"25658" "MMT00018071" "MMT00081127" 0.113673854267411
"25659" "MMT00018071" "MMT00081171" 0.0655172664944494
"25660" "MMT00018071" "MMT00081331" 0.0251524736310356
"25661" "MMT00018071" "MMT00081436" 0.0270856981695575
"25662" "MMT00018071" "MMT00081571" 0.0212489912300919
"25663" "MMT00018071" "MMT00082712" 0.0222242218992418
"25664" "MMT00018081" "MMT00018506" 0.164891076612102
"25665" "MMT00018081" "MMT00018537" 0.0262711992688401
"25666" "MMT00018081" "MMT00019167" 0.0807231288450952
"25667" "MMT00018081" "MMT00020107" 0.152334358700822
"25668" "MMT00018081" "MMT00021508" 0.103724346002301
"25669" "MMT00018081" "MMT00022605" 0.112437310586838
"25670" "MMT00018081" "MMT00023166" 0.0331113674905803
"25671" "MMT00018081" "MMT00023318" 0.110722195641232
"25672" "MMT00018081" "MMT00023864" 0.0820021720901886
"25673" "MMT00018081" "MMT00025627" 0.032771239549617
"25674" "MMT00018081" "MMT00025658" 0.110197563642005
"25675" "MMT00018081" "MMT00025972" 0.128982791436557
"25676" "MMT00018081" "MMT00026166" 0.0875894915831203
"25677" "MMT00018081" "MMT00026397" 0.0302851927448785
"25678" "MMT00018081" "MMT00026450" 0.230097585773688
"25679" "MMT00018081" "MMT00026462" 0.112915061683105
"25680" "MMT00018081" "MMT00026734" 0.128852829358433
"25681" "MMT00018081" "MMT00027615" 0.233463421023729
"25682" "MMT00018081" "MMT00028594" 0.108038876797431
"25683" "MMT00018081" "MMT00028683" 0.0284616837855664
"25684" "MMT00018081" "MMT00028861" 0.0268028085228126
"25685" "MMT00018081" "MMT00029780" 0.181772264101282
"25686" "MMT00018081" "MMT00030080" 0.0204546729706483
"25687" "MMT00018081" "MMT00030234" 0.0892860906476228
"25688" "MMT00018081" "MMT00030255" 0.223740562660642
"25689" "MMT00018081" "MMT00030413" 0.0343282129056978
"25690" "MMT00018081" "MMT00030746" 0.120869005919655
"25691" "MMT00018081" "MMT00031873" 0.0410375657837049
"25692" "MMT00018081" "MMT00032021" 0.022562635305908
"25693" "MMT00018081" "MMT00032264" 0.110122993051092
"25694" "MMT00018081" "MMT00032545" 0.0346882501773659
"25695" "MMT00018081" "MMT00033001" 0.0894840733477759
"25696" "MMT00018081" "MMT00034286" 0.0224069505100075
"25697" "MMT00018081" "MMT00034383" 0.110423614329073
"25698" "MMT00018081" "MMT00034407" 0.0941276527504805
"25699" "MMT00018081" "MMT00034605" 0.107073667246559
"25700" "MMT00018081" "MMT00034709" 0.0214762338351792
"25701" "MMT00018081" "MMT00035225" 0.0240703170328522
"25702" "MMT00018081" "MMT00035408" 0.0295632989646153
"25703" "MMT00018081" "MMT00036060" 0.0295381214134674
"25704" "MMT00018081" "MMT00036790" 0.247830818463102
"25705" "MMT00018081" "MMT00036968" 0.0252370596266622
"25706" "MMT00018081" "MMT00037097" 0.0919401015292354
"25707" "MMT00018081" "MMT00039457" 0.0372158113149379
"25708" "MMT00018081" "MMT00041229" 0.0643558908198293
"25709" "MMT00018081" "MMT00042835" 0.0253441532513552
"25710" "MMT00018081" "MMT00043004" 0.19535061265045
"25711" "MMT00018081" "MMT00044983" 0.101657283912847
"25712" "MMT00018081" "MMT00046909" 0.0867135309206803
"25713" "MMT00018081" "MMT00047216" 0.0216639396016077
"25714" "MMT00018081" "MMT00047347" 0.115517962067
"25715" "MMT00018081" "MMT00047964" 0.0804410359094822
"25716" "MMT00018081" "MMT00048155" 0.039120885912858
"25717" "MMT00018081" "MMT00049429" 0.124259243248656
"25718" "MMT00018081" "MMT00050107" 0.0679164834531688
"25719" "MMT00018081" "MMT00050363" 0.0287390766383818
"25720" "MMT00018081" "MMT00050815" 0.0670095330648623
"25721" "MMT00018081" "MMT00051144" 0.030672476531092
"25722" "MMT00018081" "MMT00052629" 0.166117314912491
"25723" "MMT00018081" "MMT00052695" 0.0397748097213326
"25724" "MMT00018081" "MMT00052927" 0.246412652615559
"25725" "MMT00018081" "MMT00053241" 0.04352421188109
"25726" "MMT00018081" "MMT00054513" 0.164040571522873
"25727" "MMT00018081" "MMT00055354" 0.0487057153753795
"25728" "MMT00018081" "MMT00055441" 0.0204898498421236
"25729" "MMT00018081" "MMT00055454" 0.125900116784164
"25730" "MMT00018081" "MMT00055541" 0.111234441626504
"25731" "MMT00018081" "MMT00055631" 0.0612882634115543
"25732" "MMT00018081" "MMT00055810" 0.136241285236407
"25733" "MMT00018081" "MMT00056001" 0.0939675199001896
"25734" "MMT00018081" "MMT00056584" 0.0255846024348944
"25735" "MMT00018081" "MMT00056866" 0.0405871189928051
"25736" "MMT00018081" "MMT00058315" 0.185734548101352
"25737" "MMT00018081" "MMT00058618" 0.195680183244052
"25738" "MMT00018081" "MMT00058765" 0.0904553398926165
"25739" "MMT00018081" "MMT00060309" 0.117467517265262
"25740" "MMT00018081" "MMT00061312" 0.020426276905611
"25741" "MMT00018081" "MMT00061334" 0.172502914575464
"25742" "MMT00018081" "MMT00063382" 0.125482801508216
"25743" "MMT00018081" "MMT00064300" 0.217896781336558
"25744" "MMT00018081" "MMT00065854" 0.164969532763507
"25745" "MMT00018081" "MMT00066001" 0.245794489779429
"25746" "MMT00018081" "MMT00066813" 0.140209858309268
"25747" "MMT00018081" "MMT00067776" 0.0228169990016014
"25748" "MMT00018081" "MMT00067823" 0.0336573685472607
"25749" "MMT00018081" "MMT00068013" 0.158024328199226
"25750" "MMT00018081" "MMT00068808" 0.133900184700958
"25751" "MMT00018081" "MMT00069111" 0.158315027485593
"25752" "MMT00018081" "MMT00069686" 0.178350240564582
"25753" "MMT00018081" "MMT00069799" 0.148975058251559
"25754" "MMT00018081" "MMT00070040" 0.026491915721183
"25755" "MMT00018081" "MMT00070699" 0.0323822207386915
"25756" "MMT00018081" "MMT00071357" 0.112398261808457
"25757" "MMT00018081" "MMT00071378" 0.0693346291926133
"25758" "MMT00018081" "MMT00071845" 0.0643678150941419
"25759" "MMT00018081" "MMT00072152" 0.154410356219197
"25760" "MMT00018081" "MMT00072904" 0.113727435582235
"25761" "MMT00018081" "MMT00072999" 0.121325455302753
"25762" "MMT00018081" "MMT00074488" 0.0200042126673908
"25763" "MMT00018081" "MMT00074541" 0.0389103926837586
"25764" "MMT00018081" "MMT00075200" 0.132427109894376
"25765" "MMT00018081" "MMT00076421" 0.149189297183814
"25766" "MMT00018081" "MMT00077279" 0.028143238714047
"25767" "MMT00018081" "MMT00077765" 0.0761998370484798
"25768" "MMT00018081" "MMT00078732" 0.0218848331686975
"25769" "MMT00018081" "MMT00078851" 0.0270694347654457
"25770" "MMT00018081" "MMT00079309" 0.148028551859413
"25771" "MMT00018081" "MMT00079343" 0.138753475020543
"25772" "MMT00018081" "MMT00080541" 0.0794431373087879
"25773" "MMT00018081" "MMT00080548" 0.0236358730019223
"25774" "MMT00018081" "MMT00081689" 0.0350325157792448
"25775" "MMT00018081" "MMT00082556" 0.0321719773280011
"25776" "MMT00018085" "MMT00018374" 0.0233059685388364
"25777" "MMT00018085" "MMT00018479" 0.0303706961232349
"25778" "MMT00018085" "MMT00018643" 0.0311370758583211
"25779" "MMT00018085" "MMT00018797" 0.0409647795659658
"25780" "MMT00018085" "MMT00019063" 0.0511998685304807
"25781" "MMT00018085" "MMT00019191" 0.0258906595084608
"25782" "MMT00018085" "MMT00019254" 0.0227695992558187
"25783" "MMT00018085" "MMT00019257" 0.0615893467534896
"25784" "MMT00018085" "MMT00019405" 0.0384171246431603
"25785" "MMT00018085" "MMT00019744" 0.0285262733980846
"25786" "MMT00018085" "MMT00020088" 0.0682265408686019
"25787" "MMT00018085" "MMT00020374" 0.0767964876200618
"25788" "MMT00018085" "MMT00020598" 0.0264271044312911
"25789" "MMT00018085" "MMT00020602" 0.032038412532797
"25790" "MMT00018085" "MMT00020770" 0.0275750959479868
"25791" "MMT00018085" "MMT00020883" 0.041796906253918
"25792" "MMT00018085" "MMT00021004" 0.036642163446017
"25793" "MMT00018085" "MMT00021643" 0.0733946274755222
"25794" "MMT00018085" "MMT00021734" 0.0329035464287609
"25795" "MMT00018085" "MMT00021743" 0.0251363645945509
"25796" "MMT00018085" "MMT00021805" 0.0489505422787828
"25797" "MMT00018085" "MMT00022098" 0.0931570899841898
"25798" "MMT00018085" "MMT00022230" 0.033344900228916
"25799" "MMT00018085" "MMT00022657" 0.0453269209315227
"25800" "MMT00018085" "MMT00022754" 0.0514566367183693
"25801" "MMT00018085" "MMT00022932" 0.0341335010804807
"25802" "MMT00018085" "MMT00023864" 0.0526535664488532
"25803" "MMT00018085" "MMT00024107" 0.102662193015469
"25804" "MMT00018085" "MMT00024150" 0.0275532005741913
"25805" "MMT00018085" "MMT00024492" 0.0411142359512832
"25806" "MMT00018085" "MMT00024723" 0.0201969264214851
"25807" "MMT00018085" "MMT00024851" 0.0406176814323727
"25808" "MMT00018085" "MMT00025021" 0.0203703659881179
"25809" "MMT00018085" "MMT00025030" 0.104075891389689
"25810" "MMT00018085" "MMT00025256" 0.0948760070059901
"25811" "MMT00018085" "MMT00025527" 0.0610754313313478
"25812" "MMT00018085" "MMT00025842" 0.026557291673544
"25813" "MMT00018085" "MMT00025886" 0.028515032901357
"25814" "MMT00018085" "MMT00026028" 0.0352089285191508
"25815" "MMT00018085" "MMT00026255" 0.0320712851151917
"25816" "MMT00018085" "MMT00026611" 0.0421896490523233
"25817" "MMT00018085" "MMT00026638" 0.0247359248838608
"25818" "MMT00018085" "MMT00026944" 0.0235630951143779
"25819" "MMT00018085" "MMT00027064" 0.0371269467008534
"25820" "MMT00018085" "MMT00027170" 0.0560041773534047
"25821" "MMT00018085" "MMT00027378" 0.0375740480019795
"25822" "MMT00018085" "MMT00027530" 0.0294163059537856
"25823" "MMT00018085" "MMT00027663" 0.0331080927303794
"25824" "MMT00018085" "MMT00027667" 0.0364036582229514
"25825" "MMT00018085" "MMT00027763" 0.0333247861521744
"25826" "MMT00018085" "MMT00028568" 0.0561145551518452
"25827" "MMT00018085" "MMT00028594" 0.0253995453116476
"25828" "MMT00018085" "MMT00028633" 0.0569582487226914
"25829" "MMT00018085" "MMT00028683" 0.0410101452508854
"25830" "MMT00018085" "MMT00028763" 0.0822649184790554
"25831" "MMT00018085" "MMT00028861" 0.0877733503494666
"25832" "MMT00018085" "MMT00028979" 0.0558980399304389
"25833" "MMT00018085" "MMT00029126" 0.0824995838665617
"25834" "MMT00018085" "MMT00029369" 0.0542540317434674
"25835" "MMT00018085" "MMT00030150" 0.0244818886353272
"25836" "MMT00018085" "MMT00030176" 0.049702629891672
"25837" "MMT00018085" "MMT00030229" 0.0251308940492792
"25838" "MMT00018085" "MMT00030465" 0.0436968713977145
"25839" "MMT00018085" "MMT00030541" 0.0366732138365515
"25840" "MMT00018085" "MMT00030781" 0.0325979323738118
"25841" "MMT00018085" "MMT00030800" 0.113846921319773
"25842" "MMT00018085" "MMT00030931" 0.0257496246090469
"25843" "MMT00018085" "MMT00031029" 0.0488055468060518
"25844" "MMT00018085" "MMT00031086" 0.031583399555789
"25845" "MMT00018085" "MMT00031229" 0.0520783374501907
"25846" "MMT00018085" "MMT00031263" 0.0966910081476329
"25847" "MMT00018085" "MMT00031586" 0.0329119449657052
"25848" "MMT00018085" "MMT00031617" 0.0370667242358961
"25849" "MMT00018085" "MMT00031650" 0.078722049849481
"25850" "MMT00018085" "MMT00031751" 0.093246816036873
"25851" "MMT00018085" "MMT00032175" 0.021824180781901
"25852" "MMT00018085" "MMT00032542" 0.0313254710422775
"25853" "MMT00018085" "MMT00032545" 0.0493713680356477
"25854" "MMT00018085" "MMT00032680" 0.0386362481615717
"25855" "MMT00018085" "MMT00032840" 0.118400396269992
"25856" "MMT00018085" "MMT00032920" 0.0220384364432927
"25857" "MMT00018085" "MMT00033105" 0.0333746418864617
"25858" "MMT00018085" "MMT00033171" 0.0411749559134485
"25859" "MMT00018085" "MMT00033197" 0.0291372913105911
"25860" "MMT00018085" "MMT00033222" 0.0293523240375246
"25861" "MMT00018085" "MMT00033268" 0.0372033075271137
"25862" "MMT00018085" "MMT00033789" 0.0269928092285417
"25863" "MMT00018085" "MMT00034286" 0.0416490359940037
"25864" "MMT00018085" "MMT00034355" 0.0243852378203397
"25865" "MMT00018085" "MMT00034467" 0.0359023627725868
"25866" "MMT00018085" "MMT00034709" 0.0336075663232266
"25867" "MMT00018085" "MMT00034792" 0.028902970682879
"25868" "MMT00018085" "MMT00034839" 0.0377105084522265
"25869" "MMT00018085" "MMT00034916" 0.0204286442966047
"25870" "MMT00018085" "MMT00035158" 0.0310568260833381
"25871" "MMT00018085" "MMT00035243" 0.0458211122986185
"25872" "MMT00018085" "MMT00035984" 0.0949052378143134
"25873" "MMT00018085" "MMT00036060" 0.0257520541132347
"25874" "MMT00018085" "MMT00036340" 0.0281129722600408
"25875" "MMT00018085" "MMT00036739" 0.0324527770221656
"25876" "MMT00018085" "MMT00036790" 0.0264586881607636
"25877" "MMT00018085" "MMT00036954" 0.0568226332244313
"25878" "MMT00018085" "MMT00037447" 0.0360112283062498
"25879" "MMT00018085" "MMT00038270" 0.02510062377901
"25880" "MMT00018085" "MMT00038471" 0.0287683637040673
"25881" "MMT00018085" "MMT00038915" 0.0553951743237863
"25882" "MMT00018085" "MMT00039183" 0.115053712195781
"25883" "MMT00018085" "MMT00039459" 0.0245050118912158
"25884" "MMT00018085" "MMT00039764" 0.0839675526198217
"25885" "MMT00018085" "MMT00039882" 0.0323572906676179
"25886" "MMT00018085" "MMT00040888" 0.0298290863067882
"25887" "MMT00018085" "MMT00041166" 0.0653334142258958
"25888" "MMT00018085" "MMT00041355" 0.0558960422829375
"25889" "MMT00018085" "MMT00041665" 0.0409030997628499
"25890" "MMT00018085" "MMT00042929" 0.0213953111603987
"25891" "MMT00018085" "MMT00043411" 0.033235309065887
"25892" "MMT00018085" "MMT00043537" 0.0428826219227722
"25893" "MMT00018085" "MMT00043939" 0.124256947231231
"25894" "MMT00018085" "MMT00043964" 0.0979881438774706
"25895" "MMT00018085" "MMT00044287" 0.120449879168912
"25896" "MMT00018085" "MMT00045200" 0.0319863236370425
"25897" "MMT00018085" "MMT00045252" 0.0387290443634266
"25898" "MMT00018085" "MMT00045344" 0.0383901356577127
"25899" "MMT00018085" "MMT00045751" 0.032769865156261
"25900" "MMT00018085" "MMT00046778" 0.0530485306434189
"25901" "MMT00018085" "MMT00046836" 0.0248873523581787
"25902" "MMT00018085" "MMT00046909" 0.025328861247535
"25903" "MMT00018085" "MMT00047197" 0.116712100588583
"25904" "MMT00018085" "MMT00047418" 0.03896361043713
"25905" "MMT00018085" "MMT00048209" 0.0228031170744931
"25906" "MMT00018085" "MMT00048535" 0.0287879611073278
"25907" "MMT00018085" "MMT00048720" 0.0218458538330785
"25908" "MMT00018085" "MMT00048978" 0.0254894447636361
"25909" "MMT00018085" "MMT00049092" 0.0287790866303277
"25910" "MMT00018085" "MMT00049111" 0.021026133212837
"25911" "MMT00018085" "MMT00049221" 0.0371699355402739
"25912" "MMT00018085" "MMT00049383" 0.039672424995312
"25913" "MMT00018085" "MMT00049553" 0.0451261607383384
"25914" "MMT00018085" "MMT00049556" 0.0441488340092553
"25915" "MMT00018085" "MMT00049893" 0.0215121273860075
"25916" "MMT00018085" "MMT00050086" 0.0493434897766113
"25917" "MMT00018085" "MMT00050363" 0.046734744050376
"25918" "MMT00018085" "MMT00050552" 0.0397086283741331
"25919" "MMT00018085" "MMT00050576" 0.0226254167618678
"25920" "MMT00018085" "MMT00051177" 0.0399216674654641
"25921" "MMT00018085" "MMT00051244" 0.0266291376653827
"25922" "MMT00018085" "MMT00051278" 0.0484616522235139
"25923" "MMT00018085" "MMT00051292" 0.0404175386497306
"25924" "MMT00018085" "MMT00052337" 0.0417228513344769
"25925" "MMT00018085" "MMT00052629" 0.0214713096609769
"25926" "MMT00018085" "MMT00052658" 0.0214513685057922
"25927" "MMT00018085" "MMT00052695" 0.0293092565743471
"25928" "MMT00018085" "MMT00052859" 0.0828351368865803
"25929" "MMT00018085" "MMT00053210" 0.0435328477515357
"25930" "MMT00018085" "MMT00053218" 0.0767438079045755
"25931" "MMT00018085" "MMT00053241" 0.0238397644194414
"25932" "MMT00018085" "MMT00053310" 0.0417798237037042
"25933" "MMT00018085" "MMT00053489" 0.0381589074314095
"25934" "MMT00018085" "MMT00053545" 0.0478044188490142
"25935" "MMT00018085" "MMT00053917" 0.0430630600877835
"25936" "MMT00018085" "MMT00054136" 0.0278419427910239
"25937" "MMT00018085" "MMT00054261" 0.0479805748235373
"25938" "MMT00018085" "MMT00054422" 0.0426886780128286
"25939" "MMT00018085" "MMT00054464" 0.0503557421691662
"25940" "MMT00018085" "MMT00054735" 0.0356964406757429
"25941" "MMT00018085" "MMT00055005" 0.0618146221060024
"25942" "MMT00018085" "MMT00055132" 0.0535934327770324
"25943" "MMT00018085" "MMT00055391" 0.029825595023973
"25944" "MMT00018085" "MMT00055441" 0.0437123984462498
"25945" "MMT00018085" "MMT00056362" 0.0359304645924358
"25946" "MMT00018085" "MMT00056584" 0.0305661163147652
"25947" "MMT00018085" "MMT00056614" 0.0250011813910516
"25948" "MMT00018085" "MMT00056798" 0.0586293704047949
"25949" "MMT00018085" "MMT00056866" 0.0398991120665016
"25950" "MMT00018085" "MMT00057508" 0.0696801715282046
"25951" "MMT00018085" "MMT00058021" 0.0317234554786336
"25952" "MMT00018085" "MMT00058158" 0.0797879917635719
"25953" "MMT00018085" "MMT00058222" 0.0248560426949525
"25954" "MMT00018085" "MMT00058752" 0.0306662370812628
"25955" "MMT00018085" "MMT00059054" 0.027740094606979
"25956" "MMT00018085" "MMT00059202" 0.056206679774762
"25957" "MMT00018085" "MMT00059241" 0.0925571914669532
"25958" "MMT00018085" "MMT00059258" 0.0588762557680998
"25959" "MMT00018085" "MMT00059404" 0.0227148800844545
"25960" "MMT00018085" "MMT00060094" 0.0236838681240564
"25961" "MMT00018085" "MMT00060423" 0.0579261643462748
"25962" "MMT00018085" "MMT00060443" 0.0288729200208172
"25963" "MMT00018085" "MMT00060559" 0.0373039869039527
"25964" "MMT00018085" "MMT00060760" 0.111697127734188
"25965" "MMT00018085" "MMT00060868" 0.0204208730865083
"25966" "MMT00018085" "MMT00061203" 0.029703356348457
"25967" "MMT00018085" "MMT00061256" 0.0450532417161303
"25968" "MMT00018085" "MMT00061312" 0.0314526891728448
"25969" "MMT00018085" "MMT00061313" 0.0286860679801384
"25970" "MMT00018085" "MMT00061484" 0.0952459897475733
"25971" "MMT00018085" "MMT00061509" 0.0758000887370194
"25972" "MMT00018085" "MMT00061586" 0.0480817886074066
"25973" "MMT00018085" "MMT00061735" 0.0586373756995508
"25974" "MMT00018085" "MMT00061739" 0.0352436809284629
"25975" "MMT00018085" "MMT00061767" 0.0203737261728091
"25976" "MMT00018085" "MMT00061815" 0.029332845326895
"25977" "MMT00018085" "MMT00061857" 0.0454637949813453
"25978" "MMT00018085" "MMT00061884" 0.0302117835234486
"25979" "MMT00018085" "MMT00061892" 0.0329452368225945
"25980" "MMT00018085" "MMT00061998" 0.0302796023602029
"25981" "MMT00018085" "MMT00062460" 0.0363038114500704
"25982" "MMT00018085" "MMT00062787" 0.0402565764235379
"25983" "MMT00018085" "MMT00062990" 0.039515778670304
"25984" "MMT00018085" "MMT00063198" 0.0308572458270687
"25985" "MMT00018085" "MMT00063470" 0.0224673556760168
"25986" "MMT00018085" "MMT00063623" 0.0860524082038307
"25987" "MMT00018085" "MMT00064235" 0.044256047565927
"25988" "MMT00018085" "MMT00064433" 0.0673500791902818
"25989" "MMT00018085" "MMT00064617" 0.0632551146592278
"25990" "MMT00018085" "MMT00064719" 0.0573570812728974
"25991" "MMT00018085" "MMT00064851" 0.0489691414436076
"25992" "MMT00018085" "MMT00064897" 0.0571087374733164
"25993" "MMT00018085" "MMT00065115" 0.0565284689833419
"25994" "MMT00018085" "MMT00065116" 0.0493524613021816
"25995" "MMT00018085" "MMT00065159" 0.0294302818931891
"25996" "MMT00018085" "MMT00066884" 0.0262561062333308
"25997" "MMT00018085" "MMT00067008" 0.0243826078040369
"25998" "MMT00018085" "MMT00067079" 0.047872030192074
"25999" "MMT00018085" "MMT00067105" 0.0267144366533142
"26000" "MMT00018085" "MMT00067156" 0.0994668951908085
"26001" "MMT00018085" "MMT00067261" 0.0212447015180547
"26002" "MMT00018085" "MMT00067296" 0.0299608055162781
"26003" "MMT00018085" "MMT00067525" 0.104250788455912
"26004" "MMT00018085" "MMT00067823" 0.0505931414209261
"26005" "MMT00018085" "MMT00068357" 0.0598154833727747
"26006" "MMT00018085" "MMT00068509" 0.103440143273333
"26007" "MMT00018085" "MMT00068530" 0.0746984856145841
"26008" "MMT00018085" "MMT00068861" 0.0537197873270602
"26009" "MMT00018085" "MMT00069165" 0.0615436478264903
"26010" "MMT00018085" "MMT00069425" 0.0204623494917167
"26011" "MMT00018085" "MMT00070040" 0.0234617849771225
"26012" "MMT00018085" "MMT00070201" 0.108221732217544
"26013" "MMT00018085" "MMT00070277" 0.0611308103153909
"26014" "MMT00018085" "MMT00070429" 0.072019951032571
"26015" "MMT00018085" "MMT00070618" 0.0531105334519399
"26016" "MMT00018085" "MMT00070677" 0.0351664601504389
"26017" "MMT00018085" "MMT00070699" 0.0213380939409562
"26018" "MMT00018085" "MMT00070750" 0.0426557895816364
"26019" "MMT00018085" "MMT00071189" 0.0211580131861631
"26020" "MMT00018085" "MMT00071242" 0.0568118672783789
"26021" "MMT00018085" "MMT00071411" 0.0402945360545958
"26022" "MMT00018085" "MMT00071664" 0.0713308314838912
"26023" "MMT00018085" "MMT00071772" 0.0269067982886993
"26024" "MMT00018085" "MMT00071856" 0.0484609311804983
"26025" "MMT00018085" "MMT00071857" 0.0215320135936858
"26026" "MMT00018085" "MMT00071976" 0.110342406128615
"26027" "MMT00018085" "MMT00072000" 0.0219112747099325
"26028" "MMT00018085" "MMT00072042" 0.0431392038362904
"26029" "MMT00018085" "MMT00072057" 0.0396294611114166
"26030" "MMT00018085" "MMT00072237" 0.0665030138443239
"26031" "MMT00018085" "MMT00072657" 0.0253850438760476
"26032" "MMT00018085" "MMT00073157" 0.0341995029057012
"26033" "MMT00018085" "MMT00073211" 0.0795225400334399
